"","id","ko"
"1070","ko04621","K20915"
"1071","ko04621","K20916"
"1072","ko04621","K04513"
"1073","ko04621","K20899"
"1074","ko04621","K04395"
"1075","ko04621","K04394"
"1076","ko04621","K20917"
"1077","ko04621","K05130"
"1078","ko04621","K05131"
"1079","ko04621","K11217"
"1080","ko04621","K11219"
"1081","ko04621","K11220"
"1082","ko04621","K11221"
"1083","ko04621","K04693"
"1084","ko04621","K10160"
"1085","ko04621","K05842"
"1086","ko04621","K04729"
"1087","ko04621","K04733"
"1088","ko04621","K12654"
"1089","ko04621","K08727"
"1090","ko04621","K08846"
"1091","ko04621","K07210"
"1092","ko04621","K04467"
"1093","ko04621","K07209"
"1094","ko04621","K02581"
"1095","ko04621","K04734"
"1096","ko04621","K02580"
"1097","ko04621","K04735"
"1098","ko04621","K04519"
"1099","ko04621","K05482"
"1100","ko04621","K05405"
"1101","ko04621","K03156"
"1102","ko04621","K10030"
"1103","ko04621","K05505"
"1104","ko04621","K14624"
"1105","ko04621","K12499"
"1106","ko04621","K13916"
"1107","ko04621","K10165"
"1108","ko04621","K04427"
"1109","ko04621","K04403"
"1110","ko04621","K04404"
"1111","ko04621","K12793"
"1112","ko04621","K04371"
"1113","ko04621","K04440"
"1114","ko04621","K04441"
"1115","ko04621","K04448"
"1116","ko04621","K17890"
"1117","ko04621","K08339"
"1118","ko04621","K08336"
"1119","ko04621","K08341"
"1120","ko04621","K12795"
"1121","ko04621","K20894"
"1122","ko04621","K10630"
"1123","ko04621","K11974"
"1124","ko04621","K04725"
"1125","ko04621","K12797"
"1126","ko04621","K12792"
"1127","ko04621","K12796"
"1128","ko04621","K16060"
"1129","ko04621","K03173"
"1130","ko04621","K09849"
"1131","ko04621","K03175"
"1132","ko04621","K12794"
"1133","ko04621","K11859"
"1134","ko04621","K12648"
"1135","ko04621","K03174"
"1136","ko04621","K05410"
"1137","ko04621","K07211"
"1138","ko04621","K12650"
"1139","ko04621","K05411"
"1140","ko04621","K09447"
"1141","ko04621","K05414"
"1142","ko04621","K05415"
"1143","ko04621","K12653"
"1144","ko04621","K08645"
"1145","ko04621","K11030"
"1146","ko04621","K20909"
"1147","ko04621","K12798"
"1148","ko04621","K12799"
"1149","ko04621","K01370"
"1150","ko04621","K02161"
"1151","ko04621","K04570"
"1152","ko04621","K01363"
"1153","ko04621","K12800"
"1154","ko04621","K03443"
"1155","ko04621","K05220"
"1156","ko04621","K04977"
"1157","ko04621","K04982"
"1158","ko04621","K04971"
"1159","ko04621","K04612"
"1160","ko04621","K04622"
"1161","ko04621","K05858"
"1162","ko04621","K04958"
"1163","ko04621","K04959"
"1164","ko04621","K04960"
"1165","ko04621","K05862"
"1166","ko04621","K15040"
"1167","ko04621","K15041"
"1168","ko04621","K20858"
"1169","ko04621","K14216"
"1170","ko04621","K01165"
"1171","ko04621","K17820"
"1172","ko04621","K21356"
"1173","ko04621","K06030"
"1174","ko04621","K02861"
"1175","ko04621","K08847"
"1176","ko04621","K17065"
"1177","ko04621","K03462"
"1178","ko04621","K21421"
"1179","ko04621","K08009"
"1180","ko04621","K20910"
"1181","ko04621","K03671"
"1182","ko04621","K20876"
"1183","ko04621","K11864"
"1184","ko04621","K04079"
"1185","ko04621","K12801"
"1186","ko04621","K12802"
"1187","ko04621","K20911"
"1188","ko04621","K12803"
"1189","ko04621","K12804"
"1190","ko04621","K04398"
"1191","ko04621","K02373"
"1192","ko04621","K04741"
"1193","ko04621","K12806"
"1194","ko04621","K20863"
"1195","ko04621","K20864"
"1196","ko04621","K08598"
"1197","ko04621","K20865"
"1198","ko04621","K02406"
"1199","ko04621","K12807"
"1200","ko04621","K12805"
"1201","ko04621","K06068"
"1202","ko04621","K20897"
"1203","ko04621","K20898"
"1204","ko04621","K12966"
"1205","ko04621","K20914"
"1206","ko04621","K20915"
"1207","ko04621","K20916"
"1208","ko04621","K04513"
"1209","ko04621","K20899"
"1210","ko04621","K04395"
"1211","ko04621","K04394"
"1212","ko04621","K20917"
"1213","ko04621","K05130"
"1214","ko04621","K05131"
"1215","ko04621","K11217"
"1216","ko04621","K11219"
"1217","ko04621","K11220"
"1218","ko04621","K11221"
"1219","ko04621","K04693"
"1220","ko04621","K10160"
"1221","ko04621","K05842"
"1222","ko04621","K04729"
"1223","ko04621","K04733"
"1224","ko04621","K12654"
"1225","ko04621","K08727"
"1226","ko04621","K08846"
"1227","ko04621","K07210"
"1228","ko04621","K04467"
"1229","ko04621","K07209"
"1230","ko04621","K02581"
"1231","ko04621","K04734"
"1232","ko04621","K02580"
"1233","ko04621","K04735"
"1234","ko04621","K04519"
"1235","ko04621","K05482"
"1236","ko04621","K05405"
"1237","ko04621","K03156"
"1238","ko04621","K10030"
"1239","ko04621","K05505"
"1240","ko04621","K14624"
"1241","ko04621","K12499"
"1242","ko04621","K13916"
"1243","ko04621","K10165"
"1244","ko04621","K04427"
"1245","ko04621","K04403"
"1246","ko04621","K04404"
"1247","ko04621","K12793"
"1248","ko04621","K04371"
"1249","ko04621","K04440"
"1250","ko04621","K04441"
"1251","ko04621","K04448"
"1252","ko04621","K17890"
"1253","ko04621","K08339"
"1254","ko04621","K08336"
"1255","ko04621","K08341"
"1256","ko04621","K12795"
"1257","ko04621","K20894"
"1258","ko04621","K10630"
"1259","ko04621","K11974"
"1260","ko04621","K04725"
"1261","ko04621","K12797"
"1262","ko04621","K12792"
"1263","ko04621","K12796"
"1264","ko04621","K16060"
"1265","ko04621","K03173"
"1266","ko04621","K09849"
"1267","ko04621","K03175"
"1268","ko04621","K12794"
"1269","ko04621","K11859"
"1270","ko04621","K12648"
"1271","ko04621","K03174"
"1272","ko04621","K05410"
"1273","ko04621","K07211"
"1274","ko04621","K12650"
"1275","ko04621","K05411"
"1276","ko04621","K09447"
"1277","ko04621","K05414"
"1278","ko04621","K05415"
"1279","ko04621","K12653"
"1280","ko04621","K08645"
"1281","ko04621","K11030"
"1282","ko04621","K20909"
"1283","ko04621","K12798"
"1284","ko04621","K12799"
"1285","ko04621","K01370"
"1286","ko04621","K02161"
"1287","ko04621","K04570"
"1288","ko04621","K01363"
"1289","ko04621","K12800"
"1290","ko04621","K03443"
"1291","ko04621","K05220"
"1292","ko04621","K04977"
"1293","ko04621","K04982"
"1294","ko04621","K04971"
"1295","ko04621","K04612"
"1296","ko04621","K04622"
"1297","ko04621","K05858"
"1298","ko04621","K04958"
"1299","ko04621","K04959"
"1300","ko04621","K04960"
"1301","ko04621","K05862"
"1302","ko04621","K15040"
"1303","ko04621","K15041"
"1304","ko04621","K20858"
"1305","ko04621","K14216"
"1306","ko04621","K01165"
"1307","ko04621","K17820"
"1308","ko04621","K21356"
"1309","ko04621","K06030"
"1310","ko04621","K02861"
"1311","ko04621","K08847"
"1312","ko04621","K17065"
"1313","ko04621","K03462"
"1314","ko04621","K21421"
"1315","ko04621","K08009"
"1316","ko04621","K20910"
"1317","ko04621","K03671"
"1318","ko04621","K20876"
"1319","ko04621","K11864"
"1320","ko04621","K04079"
"1321","ko04621","K12801"
"1322","ko04621","K12802"
"1323","ko04621","K20911"
"1324","ko04621","K12803"
"1325","ko04621","K12804"
"1326","ko04621","K04398"
"1327","ko04621","K02373"
"1328","ko04621","K04741"
"1329","ko04621","K12806"
"1330","ko04621","K20863"
"1331","ko04621","K20864"
"1332","ko04621","K08598"
"1333","ko04621","K20865"
"1334","ko04621","K02406"
"1335","ko04621","K12807"
"1336","ko04621","K12805"
"1337","ko04621","K06068"
"1338","ko04621","K20897"
"1339","ko04621","K20898"
"1340","ko04621","K12966"
"1341","ko04621","K20914"
"1342","ko04621","K20915"
"1343","ko04621","K20916"
"1344","ko04621","K04513"
"1345","ko04621","K20899"
"1346","ko04621","K04395"
"1347","ko04621","K04394"
"1348","ko04621","K20917"
"1349","ko04621","K05130"
"1350","ko04621","K05131"
"1351","ko04621","K11217"
"1352","ko04621","K11219"
"1353","ko04621","K11220"
"1354","ko04621","K11221"
"1355","ko04621","K04693"
"1356","ko04621","K10160"
"1357","ko04621","K05842"
"1358","ko04621","K04729"
"1359","ko04621","K04733"
"1360","ko04621","K12654"
"1361","ko04621","K08727"
"1362","ko04621","K08846"
"1363","ko04621","K07210"
"1364","ko04621","K04467"
"1365","ko04621","K07209"
"1366","ko04621","K02581"
"1367","ko04621","K04734"
"1368","ko04621","K02580"
"1369","ko04621","K04735"
"1370","ko04621","K04519"
"1371","ko04621","K05482"
"1372","ko04621","K05405"
"1373","ko04621","K03156"
"1374","ko04621","K10030"
"1375","ko04621","K05505"
"1376","ko04621","K14624"
"1377","ko04621","K12499"
"1378","ko04621","K13916"
"1379","ko04621","K10165"
"1380","ko04621","K04427"
"1381","ko04621","K04403"
"1382","ko04621","K04404"
"1383","ko04621","K12793"
"1384","ko04621","K04371"
"1385","ko04621","K04440"
"1386","ko04621","K04441"
"1387","ko04621","K04448"
"1388","ko04621","K17890"
"1389","ko04621","K08339"
"1390","ko04621","K08336"
"1391","ko04621","K08341"
"1392","ko04621","K12795"
"1393","ko04621","K20894"
"1394","ko04621","K10630"
"1395","ko04621","K11974"
"1396","ko04621","K04725"
"1397","ko04621","K12797"
"1398","ko04621","K12792"
"1399","ko04621","K12796"
"1400","ko04621","K16060"
"1401","ko04621","K03173"
"1402","ko04621","K09849"
"1403","ko04621","K03175"
"1404","ko04621","K12794"
"1405","ko04621","K11859"
"1406","ko04621","K12648"
"1407","ko04621","K03174"
"1408","ko04621","K05410"
"1409","ko04621","K07211"
"1410","ko04621","K12650"
"1411","ko04621","K05411"
"1412","ko04621","K09447"
"1413","ko04621","K05414"
"1414","ko04621","K05415"
"1415","ko04621","K12653"
"1416","ko04621","K08645"
"1417","ko04621","K11030"
"1418","ko04621","K20909"
"1419","ko04621","K12798"
"1420","ko04621","K12799"
"1421","ko04621","K01370"
"1422","ko04621","K02161"
"1423","ko04621","K04570"
"1424","ko04621","K01363"
"1425","ko04621","K12800"
"1426","ko04621","K03443"
"1427","ko04621","K05220"
"1428","ko04621","K04977"
"1429","ko04621","K04982"
"1430","ko04621","K04971"
"1431","ko04621","K04612"
"1432","ko04621","K04622"
"1433","ko04621","K05858"
"1434","ko04621","K04958"
"1435","ko04621","K04959"
"1436","ko04621","K04960"
"1437","ko04621","K05862"
"1438","ko04621","K15040"
"1439","ko04621","K15041"
"1440","ko04621","K20858"
"1441","ko04621","K14216"
"1442","ko04621","K01165"
"1443","ko04621","K17820"
"1444","ko04621","K21356"
"1445","ko04621","K06030"
"1446","ko04621","K02861"
"1447","ko04621","K08847"
"1448","ko04621","K17065"
"1449","ko04621","K03462"
"1450","ko04621","K21421"
"1451","ko04621","K08009"
"1452","ko04621","K20910"
"1453","ko04621","K03671"
"1454","ko04621","K20876"
"1455","ko04621","K11864"
"1456","ko04621","K04079"
"1457","ko04621","K12801"
"1458","ko04621","K12802"
"1459","ko04621","K20911"
"1460","ko04621","K12803"
"1461","ko04621","K12804"
"1462","ko04621","K04398"
"1463","ko04621","K02373"
"1464","ko04621","K04741"
"1465","ko04621","K12806"
"1466","ko04621","K20863"
"1467","ko04621","K20864"
"1468","ko04621","K08598"
"1469","ko04621","K20865"
"1470","ko04621","K02406"
"1471","ko04621","K12807"
"1472","ko04621","K12805"
"1473","ko04621","K06068"
"1474","ko04621","K20897"
"1475","ko04621","K20898"
"1476","ko04621","K12966"
"1477","ko04621","K20914"
"1478","ko04621","K20915"
"1479","ko04621","K20916"
"1480","ko04621","K04513"
"1481","ko04621","K20899"
"1482","ko04621","K04395"
"1483","ko04621","K04394"
"1484","ko04621","K20917"
"1485","ko04621","K05130"
"1486","ko04621","K05131"
"1487","ko04621","K11217"
"1488","ko04621","K11219"
"1489","ko04621","K11220"
"1490","ko04621","K11221"
"1491","ko04621","K04693"
"1492","ko04621","K10160"
"1493","ko04621","K05842"
"1494","ko04621","K04729"
"1495","ko04621","K04733"
"1496","ko04621","K12654"
"1497","ko04621","K08727"
"1498","ko04621","K08846"
"1499","ko04621","K07210"
"1500","ko04621","K04467"
"1501","ko04621","K07209"
"1502","ko04621","K02581"
"1503","ko04621","K04734"
"1504","ko04621","K02580"
"1505","ko04621","K04735"
"1506","ko04621","K04519"
"1507","ko04621","K05482"
"1508","ko04621","K05405"
"1509","ko04621","K03156"
"1510","ko04621","K10030"
"1511","ko04621","K05505"
"1512","ko04621","K14624"
"1513","ko04621","K12499"
"1514","ko04621","K13916"
"1515","ko04621","K10165"
"1516","ko04621","K04427"
"1517","ko04621","K04403"
"1518","ko04621","K04404"
"1519","ko04621","K12793"
"1520","ko04621","K04371"
"1521","ko04621","K04440"
"1522","ko04621","K04441"
"1523","ko04621","K04448"
"1524","ko04621","K17890"
"1525","ko04621","K08339"
"1526","ko04621","K08336"
"1527","ko04621","K08341"
"1528","ko04621","K12795"
"1529","ko04621","K20894"
"1530","ko04621","K10630"
"1531","ko04621","K11974"
"1532","ko04621","K04725"
"1533","ko04621","K12797"
"1534","ko04621","K12792"
"1535","ko04621","K12796"
"1536","ko04621","K16060"
"1537","ko04621","K03173"
"1538","ko04621","K09849"
"1539","ko04621","K03175"
"1540","ko04621","K12794"
"1541","ko04621","K11859"
"1542","ko04621","K12648"
"1543","ko04621","K03174"
"1544","ko04621","K05410"
"1545","ko04621","K07211"
"1546","ko04621","K12650"
"1547","ko04621","K05411"
"1548","ko04621","K09447"
"1549","ko04621","K05414"
"1550","ko04621","K05415"
"1551","ko04621","K12653"
"1552","ko04621","K08645"
"1553","ko04621","K11030"
"1554","ko04621","K20909"
"1555","ko04621","K12798"
"1556","ko04621","K12799"
"1557","ko04621","K01370"
"1558","ko04621","K02161"
"1559","ko04621","K04570"
"1560","ko04621","K01363"
"1561","ko04621","K12800"
"1562","ko04621","K03443"
"1563","ko04621","K05220"
"1564","ko04621","K04977"
"1565","ko04621","K04982"
"1566","ko04621","K04971"
"1567","ko04621","K04612"
"1568","ko04621","K04622"
"1569","ko04621","K05858"
"1570","ko04621","K04958"
"1571","ko04621","K04959"
"1572","ko04621","K04960"
"1573","ko04621","K05862"
"1574","ko04621","K15040"
"1575","ko04621","K15041"
"1576","ko04621","K20858"
"1577","ko04621","K14216"
"1578","ko04621","K01165"
"1579","ko04621","K17820"
"1580","ko04621","K21356"
"1581","ko04621","K06030"
"1582","ko04621","K02861"
"1583","ko04621","K08847"
"1584","ko04621","K17065"
"1585","ko04621","K03462"
"1586","ko04621","K21421"
"1587","ko04621","K08009"
"1588","ko04621","K20910"
"1589","ko04621","K03671"
"1590","ko04621","K20876"
"1591","ko04621","K11864"
"1592","ko04621","K04079"
"1593","ko04621","K12801"
"1594","ko04621","K12802"
"1595","ko04621","K20911"
"1596","ko04621","K12803"
"1597","ko04621","K12804"
"1598","ko04621","K04398"
"1599","ko04621","K02373"
"1600","ko04621","K04741"
"1601","ko04621","K12806"
"1602","ko04621","K20863"
"1603","ko04621","K20864"
"1604","ko04621","K08598"
"1605","ko04621","K20865"
"1606","ko04621","K02406"
"1607","ko04621","K12807"
"1608","ko04621","K12805"
"1609","ko04621","K06068"
"1610","ko04621","K20897"
"1611","ko04621","K20898"
"1612","ko04621","K12966"
"1613","ko04621","K20914"
"1614","ko04621","K20915"
"1615","ko04621","K20916"
"1616","ko04621","K04513"
"1617","ko04621","K20899"
"1618","ko04621","K04395"
"1619","ko04621","K04394"
"1620","ko04621","K20917"
"1621","ko04621","K05130"
"1622","ko04621","K05131"
"1623","ko04621","K11217"
"1624","ko04621","K11219"
"1625","ko04621","K11220"
"1626","ko04621","K11221"
"1627","ko04621","K04693"
"1628","ko04621","K10160"
"1629","ko04621","K05842"
"1630","ko04621","K04729"
"1631","ko04621","K04733"
"1632","ko04621","K12654"
"1633","ko04621","K08727"
"1634","ko04621","K08846"
"1635","ko04621","K07210"
"1636","ko04621","K04467"
"1637","ko04621","K07209"
"1638","ko04621","K02581"
"1639","ko04621","K04734"
"1640","ko04621","K02580"
"1641","ko04621","K04735"
"1642","ko04621","K04519"
"1643","ko04621","K05482"
"1644","ko04621","K05405"
"1645","ko04621","K03156"
"1646","ko04621","K10030"
"1647","ko04621","K05505"
"1648","ko04621","K14624"
"1649","ko04621","K12499"
"1650","ko04621","K13916"
"1651","ko04621","K10165"
"1652","ko04621","K04427"
"1653","ko04621","K04403"
"1654","ko04621","K04404"
"1655","ko04621","K12793"
"1656","ko04621","K04371"
"1657","ko04621","K04440"
"1658","ko04621","K04441"
"1659","ko04621","K04448"
"1660","ko04621","K17890"
"1661","ko04621","K08339"
"1662","ko04621","K08336"
"1663","ko04621","K08341"
"1664","ko04621","K12795"
"1665","ko04621","K20894"
"1666","ko04621","K10630"
"1667","ko04621","K11974"
"1668","ko04621","K04725"
"1669","ko04621","K12797"
"1670","ko04621","K12792"
"1671","ko04621","K12796"
"1672","ko04621","K16060"
"1673","ko04621","K03173"
"1674","ko04621","K09849"
"1675","ko04621","K03175"
"1676","ko04621","K12794"
"1677","ko04621","K11859"
"1678","ko04621","K12648"
"1679","ko04621","K03174"
"1680","ko04621","K05410"
"1681","ko04621","K07211"
"1682","ko04621","K12650"
"1683","ko04621","K05411"
"1684","ko04621","K09447"
"1685","ko04621","K05414"
"1686","ko04621","K05415"
"1687","ko04621","K12653"
"1688","ko04621","K08645"
"1689","ko04621","K11030"
"1690","ko04621","K20909"
"1691","ko04621","K12798"
"1692","ko04621","K12799"
"1693","ko04621","K01370"
"1694","ko04621","K02161"
"1695","ko04621","K04570"
"1696","ko04621","K01363"
"1697","ko04621","K12800"
"1698","ko04621","K03443"
"1699","ko04621","K05220"
"1700","ko04621","K04977"
"1701","ko04621","K04982"
"1702","ko04621","K04971"
"1703","ko04621","K04612"
"1704","ko04621","K04622"
"1705","ko04621","K05858"
"1706","ko04621","K04958"
"1707","ko04621","K04959"
"1708","ko04621","K04960"
"1709","ko04621","K05862"
"1710","ko04621","K15040"
"1711","ko04621","K15041"
"1712","ko04621","K20858"
"1713","ko04621","K14216"
"1714","ko04621","K01165"
"1715","ko04621","K17820"
"1716","ko04621","K21356"
"1717","ko04621","K06030"
"1718","ko04621","K02861"
"1719","ko04621","K08847"
"1720","ko04621","K17065"
"1721","ko04621","K03462"
"1722","ko04621","K21421"
"1723","ko04621","K08009"
"1724","ko04621","K20910"
"1725","ko04621","K03671"
"1726","ko04621","K20876"
"1727","ko04621","K11864"
"1728","ko04621","K04079"
"1729","ko04621","K12801"
"1730","ko04621","K12802"
"1731","ko04621","K20911"
"1732","ko04621","K12803"
"1733","ko04621","K12804"
"1734","ko04621","K04398"
"1735","ko04621","K02373"
"1736","ko04621","K04741"
"1737","ko04621","K12806"
"1738","ko04621","K20863"
"1739","ko04621","K20864"
"1740","ko04621","K08598"
"1741","ko04621","K20865"
"1742","ko04621","K02406"
"1743","ko04621","K12807"
"1744","ko04621","K12805"
"1745","ko04621","K06068"
"1746","ko04621","K20897"
"1747","ko04621","K20898"
"1748","ko04621","K12966"
"1749","ko04621","K20914"
"1750","ko04621","K20915"
"1751","ko04621","K20916"
"1752","ko04621","K04513"
"1753","ko04621","K20899"
"1754","ko04621","K04395"
"1755","ko04621","K04394"
"1756","ko04621","K20917"
"1757","ko04621","K05130"
"1758","ko04621","K05131"
"1759","ko04621","K11217"
"1760","ko04621","K11219"
"1761","ko04621","K11220"
"1762","ko04621","K11221"
"1763","ko04621","K04693"
"1764","ko04621","K10160"
"1765","ko04621","K05842"
"1766","ko04621","K04729"
"1767","ko04621","K04733"
"1768","ko04621","K12654"
"1769","ko04621","K08727"
"1770","ko04621","K08846"
"1771","ko04621","K07210"
"1772","ko04621","K04467"
"1773","ko04621","K07209"
